,precision_score(train),recall_score(train),accuracy_score(train),f1_score(train),precision_score(test),recall_score(test),accuracy_score(test),f1_score(test)
16,0.9942473633748802,0.9566420664206642,0.9798402434385698,0.9750822755054067,0.7272727272727273,0.4429065743944637,0.682370820668693,0.5505376344086023
17,0.9942528735632183,0.9575645756457565,0.9802206162038798,0.9755639097744361,0.7180851063829787,0.4671280276816609,0.6854103343465046,0.5660377358490566
18,0.9952290076335878,0.9621771217712177,0.9825028527957398,0.9784240150093808,0.680628272251309,0.44982698961937717,0.6656534954407295,0.5416666666666667
19,0.994269340974212,0.9603321033210332,0.9813617344998098,0.9770061004223369,0.6487804878048781,0.4602076124567474,0.6534954407294833,0.5384615384615384
20,0.9952516619183286,0.966789667896679,0.9844047166222899,0.9808142255498363,0.642512077294686,0.4602076124567474,0.6504559270516718,0.5362903225806452
21,0.996186844613918,0.9640221402214022,0.9836439710916698,0.9798406000937647,0.6648351648351648,0.4186851211072664,0.6519756838905775,0.5138004246284501
22,0.9942084942084942,0.9501845018450185,0.9771776340813998,0.9716981132075472,0.6617647058823529,0.4671280276816609,0.6610942249240122,0.5476673427991886
23,0.996135265700483,0.9511070110701108,0.9783187523773298,0.9731005191127892,0.6600985221674877,0.46366782006920415,0.6595744680851063,0.5447154471544716
24,0.9961904761904762,0.9649446494464945,0.9840243438569798,0.9803186504217433,0.6519607843137255,0.4602076124567474,0.6550151975683891,0.5395537525354969
25,0.997131931166348,0.9621771217712177,0.9832635983263598,0.9793427230046949,0.6458333333333334,0.4290657439446367,0.6458966565349544,0.5155925155925156
26,0.9961649089165868,0.9584870848708487,0.9813617344998098,0.9769628584861306,0.6428571428571429,0.4359861591695502,0.6458966565349544,0.5195876288659794
27,0.9952015355086372,0.9566420664206642,0.9802206162038798,0.9755409219190969,0.6494845360824743,0.4359861591695502,0.648936170212766,0.5217391304347827
28,0.9990403071017274,0.9603321033210332,0.9832635983263598,0.9793038570084666,0.6683168316831684,0.4671280276816609,0.6641337386018237,0.5498981670061099
29,0.9905392620624409,0.9658671586715867,0.9821224800304298,0.9780476412891174,0.6830601092896175,0.43252595155709345,0.662613981762918,0.5296610169491525
30,0.9951830443159922,0.9529520295202952,0.9786991251426398,0.9736098020735156,0.6631016042780749,0.4290657439446367,0.6534954407294833,0.5210084033613447
31,0.9961832061068703,0.9630996309963099,0.9832635983263598,0.9793621013133209,0.69,0.47750865051903113,0.6762917933130699,0.5644171779141104
32,0.9961501443695862,0.9547970479704797,0.9798402434385698,0.9750353273669337,0.7058823529411765,0.45674740484429066,0.6778115501519757,0.5546218487394958
33,0.9971509971509972,0.9686346863468634,0.9859262076835299,0.982686008423023,0.6203208556149733,0.4013840830449827,0.6291793313069909,0.48739495798319327
34,0.994280266920877,0.9621771217712177,0.9821224800304298,0.977965307079231,0.6417910447761194,0.4463667820069204,0.6474164133738601,0.5265306122448979
35,0.9933269780743565,0.9612546125461254,0.9813617344998098,0.9770276605719643,0.6954314720812182,0.4740484429065744,0.6778115501519757,0.5637860082304527
36,0.9952561669829222,0.9677121771217713,0.9847850893875999,0.981290926099158,0.6604651162790698,0.4913494809688581,0.6656534954407295,0.5634920634920635
37,0.9923371647509579,0.955719557195572,0.9786991251426398,0.9736842105263158,0.6875,0.4186851211072664,0.6610942249240122,0.5204301075268817
38,0.994291151284491,0.9640221402214022,0.9828832255610498,0.9789227166276346,0.6884422110552764,0.4740484429065744,0.6747720364741642,0.5614754098360656
39,0.9942473633748802,0.9566420664206642,0.9798402434385698,0.9750822755054067,0.6432160804020101,0.4429065743944637,0.6474164133738601,0.5245901639344263
40,0.9961575408261287,0.9566420664206642,0.9806009889691898,0.976,0.675392670157068,0.4463667820069204,0.662613981762918,0.5375000000000001
41,0.9932497589199615,0.9501845018450185,0.9767972613160898,0.9712399811409712,0.627906976744186,0.3737024221453287,0.6276595744680851,0.46854663774403477
42,0.9951969260326609,0.955719557195572,0.9798402434385698,0.9750588235294119,0.6684491978609626,0.43252595155709345,0.6565349544072948,0.5252100840336135
43,0.9961941008563273,0.9658671586715867,0.9844047166222899,0.9807962529274004,0.6578947368421053,0.43252595155709345,0.6519756838905775,0.5219206680584552
44,0.9915413533834586,0.9732472324723247,0.9855458349182199,0.9823091247672253,0.6903553299492385,0.47058823529411764,0.6747720364741642,0.5596707818930041
45,0.9961538461538462,0.955719557195572,0.9802206162038798,0.975517890772128,0.673469387755102,0.45674740484429066,0.6641337386018237,0.5443298969072164
46,0.9932821497120922,0.9547970479704797,0.9786991251426398,0.973659454374412,0.6770833333333334,0.44982698961937717,0.6641337386018237,0.5405405405405406
47,0.9971070395371263,0.9538745387453874,0.9798402434385698,0.975011786892975,0.6796116504854369,0.4844290657439446,0.6732522796352584,0.5656565656565656
48,0.9951830443159922,0.9529520295202952,0.9786991251426398,0.9736098020735156,0.640625,0.42560553633217996,0.6428571428571429,0.5114345114345115
49,0.9952244508118434,0.9612546125461254,0.9821224800304298,0.9779446269357109,0.641860465116279,0.47750865051903113,0.6534954407294833,0.5476190476190477
50,0.9980952380952381,0.966789667896679,0.9855458349182199,0.9821930646672915,0.6517412935323383,0.4532871972318339,0.6534954407294833,0.5346938775510205
51,0.9971098265895953,0.9547970479704797,0.9802206162038798,0.9754948162111216,0.6736842105263158,0.4429065743944637,0.6610942249240122,0.534446764091858
52,0.9952290076335878,0.9621771217712177,0.9825028527957398,0.9784240150093808,0.6756756756756757,0.43252595155709345,0.6595744680851063,0.5274261603375527
53,0.9932562620423893,0.9511070110701108,0.9771776340813998,0.9717247879359096,0.6633663366336634,0.46366782006920415,0.6610942249240122,0.5458248472505092
54,0.9904852521408183,0.9603321033210332,0.9798402434385698,0.9751756440281031,0.7142857142857143,0.4844290657439446,0.6884498480243161,0.5773195876288659
55,0.9933269780743565,0.9612546125461254,0.9813617344998098,0.9770276605719643,0.624390243902439,0.4429065743944637,0.6382978723404256,0.5182186234817814
56,0.9933460076045627,0.9640221402214022,0.9825028527957398,0.9784644194756553,0.6618357487922706,0.4740484429065744,0.662613981762918,0.5524193548387097
57,0.9951737451737451,0.9511070110701108,0.9779383796120198,0.9726415094339623,0.6954314720812182,0.4740484429065744,0.6778115501519757,0.5637860082304527
58,0.9933206106870229,0.9603321033210332,0.9809813617344998,0.9765478424015009,0.6444444444444445,0.4013840830449827,0.6398176291793313,0.49466950959488276
59,0.9865900383141762,0.9501845018450185,0.9741346519589198,0.9680451127819549,0.6421052631578947,0.42214532871972316,0.6428571428571429,0.5093945720250521
60,0.994263862332696,0.959409594095941,0.9809813617344998,0.9765258215962442,0.6761904761904762,0.4913494809688581,0.6732522796352584,0.5691382765531062
61,0.9903846153846154,0.9501845018450185,0.9756561430201598,0.9698681732580038,0.6684782608695652,0.42560553633217996,0.6550151975683891,0.5200845665961945
62,0.9952516619183286,0.966789667896679,0.9844047166222899,0.9808142255498363,0.6889952153110048,0.4982698961937716,0.6808510638297872,0.5783132530120481
63,0.9961649089165868,0.9584870848708487,0.9813617344998098,0.9769628584861306,0.673469387755102,0.45674740484429066,0.6641337386018237,0.5443298969072164
64,0.9913378248315688,0.9501845018450185,0.9760365157854698,0.970325011775789,0.6887755102040817,0.4671280276816609,0.6732522796352584,0.5567010309278351
65,0.9942473633748802,0.9566420664206642,0.9798402434385698,0.9750822755054067,0.671957671957672,0.43944636678200694,0.6595744680851063,0.5313807531380753
66,0.9952244508118434,0.9612546125461254,0.9821224800304298,0.9779446269357109,0.6650717703349283,0.4809688581314879,0.6656534954407295,0.5582329317269077
67,0.9914772727272727,0.9658671586715867,0.9825028527957398,0.9785046728971963,0.6923076923076923,0.4982698961937716,0.682370820668693,0.579476861167002
68,0.9951550387596899,0.9474169741697417,0.9764168885507798,0.9706994328922496,0.6802325581395349,0.40484429065743943,0.6550151975683891,0.5075921908893709
69,0.9942307692307693,0.9538745387453874,0.9786991251426398,0.9736346516007534,0.6598984771573604,0.44982698961937717,0.6565349544072948,0.5349794238683128
70,0.9971181556195965,0.9575645756457565,0.9813617344998098,0.9769411764705883,0.6649746192893401,0.4532871972318339,0.6595744680851063,0.5390946502057614
71,0.9952471482889734,0.9658671586715867,0.9840243438569798,0.9803370786516854,0.6567164179104478,0.45674740484429066,0.6565349544072948,0.5387755102040817
72,0.9923664122137404,0.959409594095941,0.9802206162038798,0.975609756097561,0.6173469387755102,0.4186851211072664,0.6306990881458967,0.49896907216494846
73,0.9952153110047847,0.959409594095941,0.9813617344998098,0.9769844997651479,0.7061855670103093,0.4740484429065744,0.682370820668693,0.567287784679089
74,0.9951876804619827,0.9538745387453874,0.9790794979079498,0.9740932642487047,0.6544502617801047,0.43252595155709345,0.6504559270516718,0.5208333333333334
75,0.9923664122137404,0.959409594095941,0.9802206162038798,0.975609756097561,0.6737967914438503,0.4359861591695502,0.6595744680851063,0.5294117647058824
76,0.9951876804619827,0.9538745387453874,0.9790794979079498,0.9740932642487047,0.6517412935323383,0.4532871972318339,0.6534954407294833,0.5346938775510205
77,0.991321118611379,0.948339483394834,0.9752757702548498,0.9693540782649694,0.6978021978021978,0.43944636678200694,0.6702127659574468,0.5392781316348195
78,0.9952561669829222,0.9677121771217713,0.9847850893875999,0.981290926099158,0.5961538461538461,0.4290657439446367,0.621580547112462,0.49899396378269617
79,0.9971098265895953,0.9547970479704797,0.9802206162038798,0.9754948162111216,0.6649484536082474,0.4463667820069204,0.6580547112462006,0.5341614906832298
80,0.997104247104247,0.9529520295202952,0.9794598706732598,0.9745283018867924,0.6648648648648648,0.42560553633217996,0.6534954407294833,0.5189873417721519
81,0.9961649089165868,0.9584870848708487,0.9813617344998098,0.9769628584861306,0.6794258373205742,0.4913494809688581,0.6747720364741642,0.570281124497992
82,0.9933206106870229,0.9603321033210332,0.9809813617344998,0.9765478424015009,0.6461538461538462,0.4359861591695502,0.6474164133738601,0.5206611570247934
83,0.9952244508118434,0.9612546125461254,0.9821224800304298,0.9779446269357109,0.6858638743455497,0.4532871972318339,0.668693009118541,0.5458333333333334
84,0.9952015355086372,0.9566420664206642,0.9802206162038798,0.9755409219190969,0.6701570680628273,0.4429065743944637,0.6595744680851063,0.5333333333333334
85,0.9961685823754789,0.959409594095941,0.9817421072651198,0.9774436090225564,0.6878306878306878,0.44982698961937717,0.668693009118541,0.5439330543933055
86,0.9961612284069098,0.9575645756457565,0.9809813617344998,0.9764816556914394,0.6540284360189573,0.47750865051903113,0.6595744680851063,0.5519999999999999
87,0.9961649089165868,0.9584870848708487,0.9813617344998098,0.9769628584861306,0.6968085106382979,0.4532871972318339,0.6732522796352584,0.549266247379455
88,0.997131931166348,0.9621771217712177,0.9832635983263598,0.9793427230046949,0.6871794871794872,0.46366782006920415,0.6717325227963525,0.5537190082644629
89,0.9951737451737451,0.9511070110701108,0.9779383796120198,0.9726415094339623,0.6831683168316832,0.47750865051903113,0.6732522796352584,0.5621181262729125
90,0.9961759082217974,0.9612546125461254,0.9825028527957398,0.9784037558685447,0.6683168316831684,0.4671280276816609,0.6641337386018237,0.5498981670061099
91,0.9961649089165868,0.9584870848708487,0.9813617344998098,0.9769628584861306,0.6650246305418719,0.4671280276816609,0.662613981762918,0.548780487804878
92,0.997078870496592,0.9446494464944649,0.9760365157854698,0.9701563240170537,0.7032967032967034,0.4429065743944637,0.6732522796352584,0.5435244161358812
93,0.9951923076923077,0.9547970479704797,0.9794598706732598,0.9745762711864407,0.6363636363636364,0.4602076124567474,0.6474164133738601,0.5341365461847389
94,0.9914367269267365,0.9612546125461254,0.9806009889691898,0.9761124121779858,0.675531914893617,0.43944636678200694,0.6610942249240122,0.5324947589098532
95,0.9961685823754789,0.959409594095941,0.9817421072651198,0.9774436090225564,0.6424870466321243,0.4290657439446367,0.6443768996960486,0.5145228215767634
96,0.9961277831558567,0.9492619926199262,0.9775580068467098,0.9721303731695796,0.6612021857923497,0.4186851211072664,0.6504559270516718,0.5127118644067796
97,0.9904397705544933,0.955719557195572,0.9779383796120198,0.9727699530516432,0.6785714285714286,0.4602076124567474,0.6671732522796353,0.5484536082474227
98,0.9932562620423893,0.9511070110701108,0.9771776340813998,0.9717247879359096,0.6683937823834197,0.4463667820069204,0.6595744680851063,0.5352697095435685
99,0.9923882017126546,0.9621771217712177,0.9813617344998098,0.9770491803278689,0.6294416243654822,0.4290657439446367,0.6382978723404256,0.5102880658436214
100,0.9923002887391723,0.9511070110701108,0.9767972613160898,0.971267074894018,0.655,0.4532871972318339,0.6550151975683891,0.5357873210633947
101,0.9942196531791907,0.9520295202952029,0.9779383796120198,0.9726672950047125,0.6530612244897959,0.4429065743944637,0.6519756838905775,0.5278350515463918
102,0.9914529914529915,0.9630996309963099,0.9813617344998098,0.9770706598034627,0.680628272251309,0.44982698961937717,0.6656534954407295,0.5416666666666667
103,0.9962121212121212,0.9704797047970479,0.9863065804488399,0.983177570093458,0.6435643564356436,0.44982698961937717,0.648936170212766,0.5295315682281059
104,0.9961722488038277,0.9603321033210332,0.9821224800304298,0.977923907937999,0.6390243902439025,0.4532871972318339,0.6474164133738601,0.5303643724696356
105,0.9913294797687862,0.9492619926199262,0.9756561430201598,0.9698397737983034,0.6507936507936508,0.42560553633217996,0.6474164133738601,0.5146443514644352
106,0.9951876804619827,0.9538745387453874,0.9790794979079498,0.9740932642487047,0.6772486772486772,0.4429065743944637,0.662613981762918,0.5355648535564853
107,0.9951923076923077,0.9547970479704797,0.9794598706732598,0.9745762711864407,0.7150259067357513,0.47750865051903113,0.6869300911854104,0.5726141078838174
108,0.9953095684803002,0.9787822878228782,0.9893495625713199,0.9869767441860465,0.6615384615384615,0.4463667820069204,0.6565349544072948,0.5330578512396694
109,0.9924882629107982,0.9750922509225092,0.9866869532141499,0.9837133550488599,0.6666666666666666,0.44982698961937717,0.6595744680851063,0.5371900826446281
110,0.9962121212121212,0.9704797047970479,0.9863065804488399,0.983177570093458,0.6387434554973822,0.42214532871972316,0.6413373860182371,0.5083333333333333
111,0.9952153110047847,0.959409594095941,0.9813617344998098,0.9769844997651479,0.6834170854271356,0.47058823529411764,0.6717325227963525,0.5573770491803279
112,0.9971401334604385,0.9649446494464945,0.9844047166222899,0.9807782466010315,0.6730769230769231,0.4844290657439446,0.6702127659574468,0.5633802816901408
113,0.9952198852772467,0.9603321033210332,0.9817421072651198,0.9774647887323944,0.673469387755102,0.45674740484429066,0.6641337386018237,0.5443298969072164
114,0.994263862332696,0.959409594095941,0.9809813617344998,0.9765258215962442,0.6731707317073171,0.47750865051903113,0.668693009118541,0.5587044534412956
115,0.9952471482889734,0.9658671586715867,0.9840243438569798,0.9803370786516854,0.6329787234042553,0.4117647058823529,0.6367781155015197,0.4989517819706498
116,0.9980732177263969,0.955719557195572,0.9809813617344998,0.9764373232799247,0.6551724137931034,0.4602076124567474,0.6565349544072948,0.540650406504065
117,0.9942418426103646,0.955719557195572,0.9794598706732598,0.9746001881467545,0.7037037037037037,0.4602076124567474,0.6778115501519757,0.5564853556485356
118,0.9952153110047847,0.959409594095941,0.9813617344998098,0.9769844997651479,0.6829268292682927,0.4844290657439446,0.6747720364741642,0.5668016194331984
119,0.994269340974212,0.9603321033210332,0.9813617344998098,0.9770061004223369,0.6847826086956522,0.4359861591695502,0.6641337386018237,0.5327695560253699
120,0.995164410058027,0.9492619926199262,0.9771776340813998,0.971671388101983,0.6984126984126984,0.45674740484429066,0.6747720364741642,0.5523012552301255
121,0.9943074003795066,0.966789667896679,0.9840243438569798,0.9803554724041159,0.703125,0.4671280276816609,0.6793313069908815,0.5613305613305614
122,0.9942196531791907,0.9520295202952029,0.9779383796120198,0.9726672950047125,0.6810810810810811,0.4359861591695502,0.662613981762918,0.5316455696202531
123,0.9951783992285439,0.9520295202952029,0.9783187523773298,0.9731258840169732,0.673469387755102,0.45674740484429066,0.6641337386018237,0.5443298969072164
124,0.9942028985507246,0.9492619926199262,0.9767972613160898,0.9712128362435112,0.673469387755102,0.45674740484429066,0.6641337386018237,0.5443298969072164
125,0.9942140790742526,0.9511070110701108,0.9775580068467098,0.9721829325789723,0.6715686274509803,0.4740484429065744,0.6671732522796353,0.5557809330628802
126,0.9962121212121212,0.9704797047970479,0.9863065804488399,0.983177570093458,0.675531914893617,0.43944636678200694,0.6610942249240122,0.5324947589098532
127,0.9933837429111532,0.9695571955719557,0.9847850893875999,0.9813258636788049,0.6633165829145728,0.45674740484429066,0.6595744680851063,0.540983606557377
128,0.997131931166348,0.9621771217712177,0.9832635983263598,0.9793427230046949,0.6683673469387755,0.4532871972318339,0.6610942249240122,0.5402061855670104
129,0.9961501443695862,0.9547970479704797,0.9798402434385698,0.9750353273669337,0.7010869565217391,0.4463667820069204,0.6732522796352584,0.5454545454545454
130,0.9952335557673975,0.9630996309963099,0.9828832255610498,0.9789029535864978,0.7074468085106383,0.4602076124567474,0.6793313069908815,0.5576519916142557
131,0.9933269780743565,0.9612546125461254,0.9813617344998098,0.9770276605719643,0.6614583333333334,0.43944636678200694,0.6550151975683891,0.5280665280665281
132,0.9961575408261287,0.9566420664206642,0.9806009889691898,0.976,0.6538461538461539,0.4117647058823529,0.6458966565349544,0.505307855626327
133,0.997104247104247,0.9529520295202952,0.9794598706732598,0.9745283018867924,0.6557377049180327,0.41522491349480967,0.6474164133738601,0.5084745762711863
134,0.994269340974212,0.9603321033210332,0.9813617344998098,0.9770061004223369,0.7005347593582888,0.4532871972318339,0.6747720364741642,0.5504201680672269
135,0.9932432432432432,0.9492619926199262,0.9764168885507798,0.970754716981132,0.6927374301675978,0.4290657439446367,0.6656534954407295,0.5299145299145299
136,0.9923518164435946,0.9575645756457565,0.9794598706732598,0.9746478873239436,0.6939890710382514,0.43944636678200694,0.668693009118541,0.538135593220339
137,0.9970760233918129,0.9437269372693727,0.9756561430201598,0.9696682464454977,0.6958762886597938,0.4671280276816609,0.6762917933130699,0.5590062111801242
138,0.9923002887391723,0.9511070110701108,0.9767972613160898,0.971267074894018,0.7037037037037037,0.4602076124567474,0.6778115501519757,0.5564853556485356
139,0.9942857142857143,0.9630996309963099,0.9825028527957398,0.978444236176195,0.717948717948718,0.4844290657439446,0.6899696048632219,0.5785123966942148
140,0.9914285714285714,0.9603321033210332,0.9802206162038798,0.9756326148078726,0.6534653465346535,0.45674740484429066,0.6550151975683891,0.5376782077393075
141,0.9943074003795066,0.966789667896679,0.9840243438569798,0.9803554724041159,0.6551724137931034,0.4602076124567474,0.6565349544072948,0.540650406504065
142,0.9961904761904762,0.9649446494464945,0.9840243438569798,0.9803186504217433,0.6553398058252428,0.4671280276816609,0.6580547112462006,0.5454545454545455
143,0.9933206106870229,0.9603321033210332,0.9809813617344998,0.9765478424015009,0.6717171717171717,0.4602076124567474,0.6641337386018237,0.5462012320328542
144,0.9980676328502416,0.9529520295202952,0.9798402434385698,0.974988201982067,0.6742857142857143,0.4083044982698962,0.6534954407294833,0.5086206896551724
145,0.9933014354066986,0.9575645756457565,0.9798402434385698,0.9751056834194458,0.7027027027027027,0.44982698961937717,0.6747720364741642,0.5485232067510548
146,0.9952107279693486,0.9584870848708487,0.9809813617344998,0.9765037593984962,0.65625,0.4359861591695502,0.6519756838905775,0.5239085239085239
147,0.9952335557673975,0.9630996309963099,0.9828832255610498,0.9789029535864978,0.6333333333333333,0.4602076124567474,0.6458966565349544,0.5330661322645291
148,0.9932756964457252,0.9538745387453874,0.9783187523773298,0.9731764705882353,0.6804123711340206,0.45674740484429066,0.6671732522796353,0.5465838509316769
149,0.997093023255814,0.9492619926199262,0.9779383796120198,0.9725897920604916,0.6616161616161617,0.4532871972318339,0.6580547112462006,0.5379876796714579
150,0.996116504854369,0.9464944649446494,0.9764168885507798,0.9706717123935666,0.6802030456852792,0.46366782006920415,0.668693009118541,0.5514403292181069
151,0.9914204003813155,0.959409594095941,0.9798402434385698,0.9751523675574308,0.6702702702702703,0.4290657439446367,0.6565349544072948,0.5232067510548524
152,0.9941348973607038,0.9381918819188192,0.9722327881323697,0.9653535832937827,0.6548223350253807,0.4463667820069204,0.6534954407294833,0.5308641975308641
153,0.994269340974212,0.9603321033210332,0.9813617344998098,0.9770061004223369,0.6915422885572139,0.4809688581314879,0.6778115501519757,0.5673469387755102
154,0.9951876804619827,0.9538745387453874,0.9790794979079498,0.9740932642487047,0.673469387755102,0.45674740484429066,0.6641337386018237,0.5443298969072164
155,0.9952335557673975,0.9630996309963099,0.9828832255610498,0.9789029535864978,0.6494845360824743,0.4359861591695502,0.648936170212766,0.5217391304347827
156,0.9942528735632183,0.9575645756457565,0.9802206162038798,0.9755639097744361,0.6858638743455497,0.4532871972318339,0.668693009118541,0.5458333333333334
157,0.9961795606494747,0.9621771217712177,0.9828832255610498,0.9788831534490849,0.671875,0.4463667820069204,0.6610942249240122,0.5363825363825364
158,0.9933142311365807,0.959409594095941,0.9806009889691898,0.9760675739089629,0.6685082872928176,0.4186851211072664,0.6534954407294833,0.5148936170212766
159,0.995260663507109,0.9686346863468634,0.9851654621529099,0.9817671809256662,0.6839378238341969,0.45674740484429066,0.668693009118541,0.5477178423236514
160,0.9933142311365807,0.959409594095941,0.9806009889691898,0.9760675739089629,0.6318681318681318,0.39792387543252594,0.6337386018237082,0.4883227176220807
161,0.9942473633748802,0.9566420664206642,0.9798402434385698,0.9750822755054067,0.6432160804020101,0.4429065743944637,0.6474164133738601,0.5245901639344263
162,0.994263862332696,0.959409594095941,0.9809813617344998,0.9765258215962442,0.6827956989247311,0.43944636678200694,0.6641337386018237,0.5347368421052632
163,0.997134670487106,0.9630996309963099,0.9836439710916698,0.979821679962459,0.6701030927835051,0.44982698961937717,0.6610942249240122,0.5383022774327121
164,0.9904489016236867,0.9566420664206642,0.9783187523773298,0.9732519943688409,0.6787564766839378,0.4532871972318339,0.6656534954407295,0.5435684647302904
165,0.9942473633748802,0.9566420664206642,0.9798402434385698,0.9750822755054067,0.6802325581395349,0.40484429065743943,0.6550151975683891,0.5075921908893709
166,0.9923371647509579,0.955719557195572,0.9786991251426398,0.9736842105263158,0.6551724137931034,0.4602076124567474,0.6565349544072948,0.540650406504065
167,0.9942418426103646,0.955719557195572,0.9794598706732598,0.9746001881467545,0.6424581005586593,0.39792387543252594,0.6382978723404256,0.49145299145299143
168,0.9941972920696325,0.948339483394834,0.9764168885507798,0.9707271010387158,0.6486486486486487,0.41522491349480967,0.6443768996960486,0.5063291139240507
169,0.9914367269267365,0.9612546125461254,0.9806009889691898,0.9761124121779858,0.6944444444444444,0.43252595155709345,0.6671732522796353,0.5330490405117271
170,0.9990439770554493,0.9640221402214022,0.9847850893875999,0.9812206572769954,0.657608695652174,0.4186851211072664,0.648936170212766,0.5116279069767442
171,0.9933269780743565,0.9612546125461254,0.9813617344998098,0.9770276605719643,0.649746192893401,0.4429065743944637,0.6504559270516718,0.5267489711934157
172,0.9961759082217974,0.9612546125461254,0.9825028527957398,0.9784037558685447,0.6854460093896714,0.5051903114186851,0.6808510638297872,0.5816733067729084
173,0.9923882017126546,0.9621771217712177,0.9813617344998098,0.9770491803278689,0.6919191919191919,0.4740484429065744,0.6762917933130699,0.5626283367556468
174,0.9951830443159922,0.9529520295202952,0.9786991251426398,0.9736098020735156,0.6510416666666666,0.43252595155709345,0.648936170212766,0.5197505197505198
175,0.9952380952380953,0.9640221402214022,0.9832635983263598,0.979381443298969,0.6683417085427136,0.4602076124567474,0.662613981762918,0.5450819672131147
176,0.994269340974212,0.9603321033210332,0.9813617344998098,0.9770061004223369,0.6767676767676768,0.46366782006920415,0.6671732522796353,0.5503080082135523
177,0.9904214559386973,0.9538745387453874,0.9771776340813998,0.9718045112781954,0.6544502617801047,0.43252595155709345,0.6504559270516718,0.5208333333333334
178,0.9904942965779467,0.9612546125461254,0.9802206162038798,0.9756554307116103,0.6631016042780749,0.4290657439446367,0.6534954407294833,0.5210084033613447
179,0.9971428571428571,0.9658671586715867,0.9847850893875999,0.9812558575445174,0.6875,0.45674740484429066,0.6702127659574468,0.5488565488565489
180,0.9941690962099126,0.9437269372693727,0.9745150247242298,0.9682915286322763,0.6756756756756757,0.43252595155709345,0.6595744680851063,0.5274261603375527
181,0.9942583732057416,0.9584870848708487,0.9806009889691898,0.9760450915922969,0.6683673469387755,0.4532871972318339,0.6610942249240122,0.5402061855670104
182,0.9961795606494747,0.9621771217712177,0.9828832255610498,0.9788831534490849,0.7016574585635359,0.43944636678200694,0.6717325227963525,0.5404255319148936
183,0.9970986460348162,0.9511070110701108,0.9786991251426398,0.9735599622285175,0.6780487804878049,0.4809688581314879,0.6717325227963525,0.5627530364372471
184,0.9961202715809894,0.9474169741697417,0.9767972613160898,0.9711583924349882,0.6802325581395349,0.40484429065743943,0.6550151975683891,0.5075921908893709
185,0.994291151284491,0.9640221402214022,0.9828832255610498,0.9789227166276346,0.7210526315789474,0.4740484429065744,0.6884498480243161,0.5720250521920668
186,0.9942473633748802,0.9566420664206642,0.9798402434385698,0.9750822755054067,0.6666666666666666,0.4359861591695502,0.6565349544072948,0.5271966527196653
187,0.9990196078431373,0.9400369003690037,0.9748953974895398,0.9686311787072243,0.664804469273743,0.4117647058823529,0.6504559270516718,0.5085470085470085
188,0.9923298178331735,0.9547970479704797,0.9783187523773298,0.9732016925246827,0.6857142857142857,0.41522491349480967,0.6595744680851063,0.5172413793103449
189,0.9924457034938622,0.9695571955719557,0.9844047166222899,0.980867942137191,0.6296296296296297,0.4117647058823529,0.6352583586626139,0.49790794979079495
190,0.9942473633748802,0.9566420664206642,0.9798402434385698,0.9750822755054067,0.7045454545454546,0.4290657439446367,0.6702127659574468,0.5333333333333334
191,0.9952244508118434,0.9612546125461254,0.9821224800304298,0.9779446269357109,0.6648936170212766,0.43252595155709345,0.6550151975683891,0.5241090146750523
192,0.994280266920877,0.9621771217712177,0.9821224800304298,0.977965307079231,0.7485714285714286,0.4532871972318339,0.6930091185410334,0.5646551724137931
193,0.9885714285714285,0.9575645756457565,0.9779383796120198,0.9728209934395502,0.6570048309178744,0.47058823529411764,0.6595744680851063,0.5483870967741936
194,0.9924170616113744,0.9658671586715867,0.9828832255610498,0.9789621318373072,0.6519607843137255,0.4602076124567474,0.6550151975683891,0.5395537525354969
195,0.998062015503876,0.9501845018450185,0.9786991251426398,0.9735349716446124,0.6523809523809524,0.4740484429065744,0.6580547112462006,0.5490981963927856
196,0.9952290076335878,0.9621771217712177,0.9825028527957398,0.9784240150093808,0.624390243902439,0.4429065743944637,0.6382978723404256,0.5182186234817814
197,0.9922928709055877,0.9501845018450185,0.9764168885507798,0.9707822808671066,0.6634146341463415,0.47058823529411764,0.662613981762918,0.5506072874493927
198,0.9980694980694981,0.9538745387453874,0.9802206162038798,0.9754716981132074,0.6994818652849741,0.4671280276816609,0.6778115501519757,0.5601659751037344
199,0.9933142311365807,0.959409594095941,0.9806009889691898,0.9760675739089629,0.7183908045977011,0.43252595155709345,0.6762917933130699,0.5399568034557235
200,0.9942583732057416,0.9584870848708487,0.9806009889691898,0.9760450915922969,0.6417112299465241,0.41522491349480967,0.6413373860182371,0.5042016806722689
201,0.994263862332696,0.959409594095941,0.9809813617344998,0.9765258215962442,0.6585365853658537,0.4671280276816609,0.6595744680851063,0.5465587044534413
202,0.994280266920877,0.9621771217712177,0.9821224800304298,0.977965307079231,0.6470588235294118,0.4186851211072664,0.6443768996960486,0.5084033613445379
203,0.991321118611379,0.948339483394834,0.9752757702548498,0.9693540782649694,0.6758241758241759,0.42560553633217996,0.6580547112462006,0.5222929936305732
204,0.9924098671726755,0.9649446494464945,0.9825028527957398,0.9784845650140318,0.6492146596858639,0.4290657439446367,0.6474164133738601,0.5166666666666667
205,0.9913875598086125,0.955719557195572,0.9783187523773298,0.9732268670737436,0.6831683168316832,0.47750865051903113,0.6732522796352584,0.5621181262729125
