,train_accuracy_score,train_reccall_score,train_precision_score,train_f1_score,test_accuracy_score,test_reccall_score,test_precision_score,test_f1_score
346,0.9934796783307976,0.9979633401221996,0.9819639278557114,0.9898989898989898,0.8935631018753167,0.8737864077669902,0.7563025210084033,0.8108108108108107
347,0.9967398391653989,0.9986541049798116,0.991315965263861,0.9949715051961112,0.9173846933603649,0.9090909090909091,0.8067226890756303,0.854853072128228
348,0.9921756139969572,1.0,0.9759519038076152,0.9878296146044625,0.8945767866193614,0.8940936863543788,0.7378151260504202,0.8084714548802946
349,0.9932623342751575,1.0,0.9792919171676687,0.9895376307796152,0.9062341611758743,0.9116465863453815,0.7630252100840336,0.8307410795974383
350,0.9950010867202782,0.9986468200270636,0.9859719438877755,0.9922689075630252,0.9062341611758743,0.8957528957528957,0.7798319327731092,0.8337825696316262
351,0.9945663986089981,0.9979702300405954,0.9853039412157648,0.9915966386554621,0.9001520527116067,0.888671875,0.7647058823529411,0.8220415537488709
352,0.9941317104977179,0.9993206521739131,0.9826319305277221,0.9909060289659819,0.8950836289913837,0.8803921568627451,0.7546218487394958,0.8126696832579186
353,0.9941317104977179,0.9979674796747967,0.9839679358717435,0.9909182643794147,0.9042067916877851,0.8874045801526718,0.7815126050420168,0.8310991957104559
354,0.9930449902195175,1.0,0.978623914495658,0.9891964888588791,0.9036999493157628,0.900990099009901,0.7647058823529411,0.8272727272727274
355,0.9934796783307976,0.9979633401221996,0.9819639278557114,0.9898989898989898,0.9036999493157628,0.8994082840236687,0.7663865546218488,0.8275862068965517
356,0.9926103021082373,0.9986366734832992,0.978623914495658,0.9885290148448042,0.88545362392296,0.862475442043222,0.7378151260504202,0.7952898550724637
357,0.9947837426646381,0.9972991222147198,0.9866399465597863,0.991940899932841,0.9087683730359858,0.9092702169625246,0.7747899159663866,0.8366606170598911
358,0.994349054553358,0.9986440677966102,0.9839679358717435,0.9912516823687753,0.9016725798276736,0.8878143133462283,0.7714285714285715,0.8255395683453238
359,0.994349054553358,1.0,0.9826319305277221,0.9912398921832885,0.8976178408514952,0.8860510805500982,0.7579831932773109,0.8170289855072462
