,cols,n_estimators,min_samples_leaf,max_features,max_leaf_nodes,ac(train),ac(test),pr(train),pr(test),re(train),re(test),f1(train),f1(test)
199,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,20000,0.8893449746132824,0.8023518970490349,0.9233375216706694,0.7641220259816085,0.698121602770696,0.5082524271844661,0.7950886467756404,0.6104600314850447
200,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,20100,0.8890380412474068,0.8027364839878707,0.9216781441401415,0.7631884057971015,0.6985184472557603,0.51126213592233,0.794729713089521,0.6123255813953489
201,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,20200,0.8894559143840809,0.8034316988388432,0.9231588146500358,0.7656034294848507,0.6986747799316947,0.511504854368932,0.7953809611817293,0.6132759072257951
202,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,20300,0.888738503866251,0.8037719103616596,0.9237722590433602,0.7678206251825884,0.6955842031843763,0.5103398058252427,0.7936009219940866,0.6131459232474047
203,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,20400,0.8899995192609932,0.8036535759189409,0.9241043069495617,0.7669825072886297,0.6997570830727788,0.5108252427184466,0.7964331663518657,0.6132284382284382
204,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,20500,0.8890417392397667,0.8023223134383551,0.9234802007808143,0.7642033007156419,0.6969190437250469,0.5080097087378641,0.7943609460561575,0.6103108415466262
205,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,20600,0.8895668541548793,0.8026329413504918,0.9232760948644226,0.7629919547727767,0.6989633941026504,0.5110194174757282,0.7956114955273117,0.6120882635113527
206,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,20700,0.8890158532932471,0.803091487316027,0.9215770268126289,0.7641728287661302,0.6985304728462167,0.5116990291262136,0.7946999028634754,0.612955748095598
207,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,20800,0.8890010613238073,0.8029287774572886,0.9230622253359658,0.7655257972706706,0.6971475299437202,0.5092233009708738,0.7943546177034804,0.6116083141416202
208,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,20900,0.8892895047278833,0.8037571185563198,0.9239937537843781,0.7688641196744151,0.6973399393910241,0.5089805825242718,0.7948243485888948,0.6124952536729269
209,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,21000,0.8896482099867982,0.8031062791213668,0.9230610528320452,0.7654599752349042,0.6994444177209101,0.5101456310679612,0.7958431109621187,0.61225203180984
210,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,21100,0.8895372702159997,0.8032394053694253,0.9238589178611769,0.7656909858744722,0.6983380633989129,0.5104854368932039,0.7954223254093814,0.6125706296965109
211,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,21200,0.8894559143840809,0.8034908660602027,0.9241427638599118,0.7673415685987867,0.6977969118283708,0.5096116504854369,0.7951762650313474,0.6124675476211312
212,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,21300,0.8897850357041163,0.8034464906441832,0.9244391408114558,0.7651581085001451,0.6986988311126077,0.5121359223300971,0.795871402545101,0.6135861346981505
213,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,21400,0.8896962838874775,0.8031210709267066,0.9236550255807302,0.765090909090909,0.6990836500072154,0.5106796116504855,0.7958300820019988,0.6125181950509462
214,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,21500,0.8887569938280507,0.8025441905184528,0.9220395050733166,0.7630032644178455,0.6971956323055462,0.5105825242718447,0.7940068751112754,0.6117783917405846
215,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,21600,0.8892784107508034,0.8039494120257378,0.9226700131848581,0.7662751921125127,0.6984823704843908,0.5131067961165049,0.7950748424100147,0.6146420887364076
216,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,21700,0.8893449746132824,0.8033873234228237,0.9234048645467127,0.7663265306122449,0.6980614748184136,0.5103883495145631,0.7950746135776852,0.6127039627039627
217,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,21800,0.8892562227966437,0.803550033281562,0.9233217178226486,0.7650851140890982,0.6978209630092838,0.5127184466019418,0.7948877762785695,0.6139805260863248
218,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,21900,0.8889640814002078,0.8032394053694253,0.923171275646744,0.7661172695449242,0.6969190437250469,0.5099514563106796,0.7942466354192363,0.6123222196316158
219,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,22000,0.8893708605598021,0.802425856075734,0.9226604426661585,0.7634009746163357,0.6988190870171725,0.5095145631067961,0.7952893840068976,0.6111386066552156
220,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,22100,0.8892303368501241,0.8033281562014644,0.9234344656330585,0.7667640613586559,0.69762855356198,0.5095631067961165,0.7948046965981176,0.6122484689413823
221,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,22200,0.8896075320708388,0.8027512757932106,0.9234643617528361,0.7644703312704769,0.6989393429217374,0.5097087378640777,0.7956658042082494,0.6116207951070336
222,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,22300,0.8893190886667628,0.8028400266252496,0.9234637049295102,0.7655782014756374,0.6979171677329357,0.5087378640776699,0.7950028081807098,0.6112747528361865
223,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,22400,0.8898922774825547,0.8032985725907847,0.9234100607579675,0.7659140568099053,0.6999975948819087,0.5104854368932039,0.7963308776754017,0.6126420040780659
224,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,22500,0.8895557601777995,0.8035796168922417,0.9237975569410867,0.766470117201718,0.6984583193034778,0.5111165048543689,0.7954775796422604,0.6132743105105279
225,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,22600,0.8896334180173584,0.803831077583019,0.9240792299737491,0.7682409709021787,0.6984823704843908,0.5100970873786408,0.7955975919622494,0.6131046152050879
226,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,22700,0.8889677793925678,0.8023518970490349,0.9232534055604238,0.7647015798712697,0.6968589157727645,0.5075242718446602,0.7942379780840317,0.6101190476190477
227,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,22800,0.8890121553008872,0.8037719103616596,0.9233894740196625,0.7667297061390748,0.6968949925441339,0.5116990291262136,0.7943117568447384,0.6137766391056247
228,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,14,22900,0.8898996734672746,0.803076695510687,0.9228490407616875,0.7633538127936393,0.7005267208619943,0.5126699029126214,0.7964642908414742,0.6133875417453172
