,cols,n_estimators,min_samples_leaf,max_features,max_leaf_nodes,ac(train),ac(test),pr(train),pr(test),re(train),re(test),f1(train),f1(test)
24,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,2500,0.8327139196130421,0.7869684194955995,0.8431626346781398,0.7472485478446959,0.5580087833598765,0.4684266002299732,0.6715697307186884,0.5758628813758983
25,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,2600,0.8346812515485343,0.7883144737815251,0.8472649215040657,0.7502097475402334,0.5619299261618648,0.47125335377539285,0.6757099851293025,0.5788776741311832
26,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,2700,0.8367373353006653,0.7882553065601656,0.8507524856475361,0.7504775001910001,0.5667680131267796,0.47063050977385973,0.680313683463552,0.5784870881305026
27,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,2800,0.8383348680001627,0.7900155313956069,0.8533588350986089,0.753531824396172,0.5706047005453405,0.47532579532387886,0.683908752395069,0.5829367177860038
28,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,2900,0.8396180713490646,0.7894238591820132,0.8562001947138788,0.7522810218978102,0.5729694512813088,0.4740321962437716,0.686519696422118,0.5815894662591112
29,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,3000,0.8415854032845568,0.7885807262776422,0.8587579731957286,0.7496395234120058,0.5782660103276869,0.47326561901111536,0.6911374516929111,0.5802226203412728
30,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,3100,0.8422732298635071,0.7894978182087123,0.8603209858852189,0.7519538659989377,0.5794845808599971,0.47479877347642774,0.6925139858123306,0.5820680743590496
31,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,3200,0.8443662935392375,0.7904592855558021,0.8626875755636156,0.753707627118644,0.5854085227546934,0.4772422384055194,0.6975015812776723,0.584428537901901
32,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,3300,0.8465111291080073,0.7911988758227941,0.8667352075725884,0.7544441096715878,0.589932918295449,0.479877347642775,0.7020344872144609,0.5866229354574206
33,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,3400,0.8471878617098777,0.7910065823533762,0.8680896289079798,0.7537442613080455,0.5912842044302881,0.479829436565734,0.7034355062114698,0.58637547937586
34,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,3500,0.8485339309288987,0.7910953331854153,0.869428828225508,0.7528283509402862,0.5952174122870518,0.4814105021080874,0.7066541571472568,0.5872760746953447
35,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,3600,0.8497246844688019,0.7912432512388137,0.872463103697565,0.7541550725727608,0.5969789102842527,0.48045228056726713,0.7088977556824287,0.5869647926483069
36,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,3700,0.8517622782591331,0.7924118038606612,0.8754473998175311,0.7566046232362654,0.6020100381255731,0.48299156765044077,0.7134257935373176,0.5896011229383554
37,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,3800,0.8532858511114316,0.7922343021965831,0.8774986021805983,0.7564237415477085,0.605919115872786,0.48236872364890765,0.7168488966285078,0.5890819729682288
38,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,3900,0.8541252953771398,0.79158346276163,0.8786811500706153,0.7541597961325138,0.6080184354036967,0.48208125718666156,0.7187118948636951,0.588180277079558
39,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,4000,0.8555009485350403,0.7926484727460986,0.8798314519065703,0.7564351990422029,0.6121688142464167,0.4843330778075891,0.7219909927216068,0.5905479612104217
40,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,4100,0.8557487140231568,0.7918792988684269,0.8811989574283232,0.7530505952380953,0.6118551228222576,0.4849080107320813,0.7222325077972571,0.5899393798088133
41,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,4200,0.8572648908907354,0.7925597219140597,0.8823823996684396,0.7552937667760214,0.6164881038559915,0.48533921042545036,0.7258509006193533,0.5909462139773655
42,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,4300,0.8585554902243572,0.792988684268915,0.8850433912458378,0.7568152961386213,0.6189131798658366,0.4854829436565734,0.7284319642159821,0.5915180525962466
43,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,4400,0.8602491707252132,0.7930922269062939,0.8871374851903364,0.7553033674529002,0.6233531200231649,0.487878497508624,0.7322123254182522,0.5928276183268324
44,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,4500,0.8610183531360824,0.7940093188373641,0.8883897186165743,0.7572973773892429,0.6250904879108151,0.48974702951322346,0.7338370997783333,0.5948210648821648
45,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,4600,0.8621758247447461,0.7942164041121219,0.8904639616504023,0.757396449704142,0.6275276289754356,0.4906094288999617,0.7362237603861452,0.5954873226331705
46,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,4700,0.863669813658165,0.7944234893868797,0.8923370732871807,0.7584111456943827,0.6313884465035471,0.4903219624377156,0.7395181233660708,0.5955886632136413
47,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,4800,0.8641172707337187,0.7944678648028992,0.8915991920014937,0.7582352505736916,0.6337170020751894,0.4907531621310847,0.7408582813216261,0.5958523603152904
48,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,4900,0.8658442331658143,0.7946897418829968,0.8945381281321956,0.7586946869912683,0.6374571690555475,0.49123227290149485,0.7444275368444783,0.5963473506659687
49,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,5000,0.8666540934926429,0.7942311959174617,0.8961304840701826,0.7573002143860428,0.6390135611215675,0.4908010732081257,0.7460401304344764,0.5955987092648042
50,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,5100,0.8679483908186245,0.7939353598106649,0.8979065098938916,0.7568647768484938,0.6421866705274842,0.4899386738213875,0.748816499370441,0.5948288398336388
51,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,5200,0.8685622575503759,0.7945714074402781,0.8991046890016692,0.7577502214348981,0.6433690458954684,0.49185511690302797,0.750036921648745,0.5965136548518304
52,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,5300,0.8695422255257621,0.7941720286961024,0.9003599421401419,0.7565833148926754,0.6458423821244148,0.4914239172096589,0.7521533251837176,0.5958349066194196
53,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,5400,0.8702707300206718,0.7944234893868797,0.9008368411343474,0.757495200118151,0.6480864823126297,0.4914718282866999,0.7538400005613523,0.5961527285407102
54,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,5500,0.8712876779196574,0.7944974484135788,0.9030684104627766,0.75796555038072,0.6498117851455045,0.49123227290149485,0.755788498779153,0.5961219802901246
55,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,5600,0.8719200346132084,0.79532578951261,0.9038046298311099,0.7582788751009619,0.6514646976497274,0.4947776926025297,0.7571637908670868,0.5988228813313617
56,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,5700,0.8728223447490358,0.795518082982028,0.9036441425693785,0.759308314937454,0.6549032382607017,0.4943944039862016,0.759424426210013,0.5988625152341709
57,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,5800,0.8735471512515856,0.7956807928407662,0.9043735362025148,0.7574586038368954,0.6568939722986342,0.49750862399386736,0.7610195195929748,0.6005610017061391
58,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,5900,0.8749043144476863,0.7958582945048444,0.9066717511688829,0.7604419889502763,0.6597775203899425,0.49458604829436564,0.7637676503861784,0.5993555316863588
59,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,6000,0.8754072414086392,0.7952962059019303,0.9069894430287586,0.7577890184004106,0.6613218474011872,0.4952568033729398,0.7649143861901504,0.5990206588821604
60,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,6100,0.8759249603390319,0.7960062125582428,0.9077159575523158,0.7603883209531515,0.6625524829882727,0.49535262552702186,0.7659957316818011,0.5999013606428966
61,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,6200,0.8769714921768972,0.7956660010354264,0.9087912993326193,0.7583833650607702,0.6653877708604797,0.49626293599080107,0.768271702108394,0.5999420793512887
62,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,6300,0.8776741107252872,0.7962576732490201,0.9096816648844287,0.7593160894344586,0.6671372038029053,0.4978919126101955,0.76975547960938,0.6014236935007814
63,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,6400,0.8784321991590766,0.7971451815694105,0.9098777169458742,0.7617376042123738,0.6697070604700546,0.49904177845917974,0.7715338105497256,0.6030220575464598
64,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,6500,0.8788500722957506,0.7958435026995044,0.9111610585204994,0.7587847730600292,0.670069012113315,0.49659831353008815,0.7722352384991344,0.6003127533881617
65,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,6600,0.8794898249740216,0.7967014274092153,0.9122217486804577,0.7608313817330211,0.6714323633029294,0.49808355691835954,0.7735214399888805,0.6020384526291406
66,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,6700,0.8802885913237704,0.7971599733747504,0.9131387816528168,0.7600435888122049,0.6734954876695141,0.5012456880030663,0.7752194200644373,0.6040938880388025
67,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,6800,0.8803366652244496,0.7959322535315435,0.9138069419646514,0.7583235981308412,0.6730732107523768,0.4976044461479494,0.7751801185273703,0.6009025688498033
68,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,6900,0.8811724114977978,0.7966422601878559,0.9143412308345443,0.7592430858806405,0.6756068722552,0.49980835569183596,0.7770507954789873,0.6027967179013058
69,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,7000,0.8819526878857469,0.7980031062791214,0.9145543877916247,0.7624381728251381,0.6782249891414507,0.5022039095438865,0.7788569449255283,0.6055459272097052
70,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,7100,0.8824704068161395,0.7967458028252348,0.9150854506465658,0.7598192814982146,0.6796124704406158,0.49956880030663087,0.7799639988922735,0.6028038733921086
71,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,7200,0.8832358912346487,0.7961541306116412,0.9159357317725644,0.7585879950404785,0.6816032044785484,0.4983231123035646,0.7815831160117043,0.6015094121389122
72,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,7300,0.8831027635096906,0.7953997485393092,0.9159001314060446,0.7570093457943925,0.6811567974518604,0.4967420467612112,0.7812765957446808,0.5998611432538764
73,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,7400,0.8846448263237888,0.7969528880999927,0.9175147814287099,0.7597237368229734,0.6852468510207036,0.5006707550785742,0.7845509924992748,0.6035752447512056
74,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,7500,0.8845523765147901,0.79720434879077,0.9187537486423836,0.7599070982726085,0.6838111095024372,0.5016289766193944,0.7840606475621313,0.6043290043290044
75,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,7600,0.8849776456361841,0.7972191405961098,0.9174863740445706,0.7604159092561623,0.6864654215530138,0.5010540436949023,0.7853386520172811,0.6040722021660649
76,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,7700,0.8859465196344904,0.797855188225723,0.9190582020807163,0.7616937826844857,0.6885285459195984,0.5024434649290916,0.7872642745795914,0.6054849884526559
77,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,7800,0.8857505260394132,0.7977812291990237,0.9196654881257972,0.761531197791821,0.6872858452777375,0.5022997316979686,0.7866735715518729,0.6053292531539595
78,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,7900,0.8865677823509617,0.7975297685082464,0.9200727342945417,0.7613504074505238,0.6898436368901115,0.5013415101571483,0.7884960145627051,0.604575918650335
79,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,8000,0.8873776426777902,0.7966866356038754,0.9212450386463338,0.7597871254647518,0.6916895902707398,0.49932924492142583,0.7901319643041725,0.6026193298447483
80,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,8100,0.8871557631361934,0.7970564307373715,0.9200609609368734,0.7594312246082414,0.6919550214757975,0.5015331544653123,0.7898690942645247,0.6041089566020313
81,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,8200,0.8874146226013897,0.7974706012868871,0.9205549763413264,0.7604846901755914,0.6924376236668115,0.5021559984668456,0.7903655605974014,0.6048940959196629
82,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,8300,0.8875625422957876,0.7976037275349457,0.9212947353210347,0.760376675117711,0.6923049080642826,0.5029225756995017,0.7905515716381822,0.605415693399083
83,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,8400,0.8886608460266922,0.798506027660676,0.9224107571634385,0.7621492623662135,0.695224651319917,0.5049348409352242,0.7928643174594439,0.6074351585014409
84,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,8500,0.8886164701183727,0.7981510243325198,0.9222200883426157,0.762496367335077,0.6952367163746923,0.5028267535454197,0.7928017170216278,0.6060168610694076
85,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,8600,0.8885536042482536,0.7983285259965979,0.9218072770891643,0.7614128864490032,0.6953814970319965,0.5050306630893062,0.7927432277231808,0.6072704228597765
86,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,8700,0.8888975175377287,0.7975149767029066,0.9220851838834393,0.7604234645783482,0.6963587664687998,0.5024434649290916,0.7934808012208031,0.6050832299570147
87,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,8800,0.8890010613238073,0.7981066489165003,0.9223898245501901,0.7616081130025353,0.6964552869070025,0.5037370640091989,0.7936562495703463,0.606396170372293
88,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,8900,0.8895594581701595,0.798698321130094,0.9227653297185232,0.7625623599161304,0.6981081994112254,0.5053181295515523,0.7948677441290207,0.6078437022735786
89,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,9000,0.8891526790105652,0.7968789290732934,0.9220093480306921,0.7588081774684645,0.697336035905603,0.5014852433882714,0.7940867343083443,0.6038769976345699
90,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,9100,0.888952987423128,0.7979291472524221,0.9227791198067479,0.7620847568510577,0.6959364895516625,0.5022997316979686,0.7934632341309417,0.6055040572930203
91,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,9200,0.8893893505216018,0.7973374750388285,0.9228841026296042,0.761124462894181,0.6973963611794798,0.5007186661556152,0.7944501329741542,0.6040516718203625
92,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,9300,0.889585344116679,0.7979143554470823,0.9237063317032633,0.7605898510915137,0.6973601660151537,0.504120352625527,0.794731125135778,0.6063504869475019
93,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,15,9400,0.890439580351827,0.7982397751645588,0.9243382786480328,0.7620289855072464,0.6998335022441002,0.5038328861632809,0.7965695530668717,0.6065989847715736
