,cols,n_estimators,min_samples_leaf,max_features,max_leaf_nodes,ac(train),ac(test),pr(train),pr(test),re(train),re(test),f1(train),f1(test)
25,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,2600,0.8308612254407083,0.7881961393388063,0.8468766863288737,0.7473781616286244,0.5481986485347081,0.4674222329394743,0.6655649961246546,0.5751416787823043
26,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,2700,0.8321777107208497,0.7898971969528881,0.8478843558792539,0.7515212200569976,0.5524867202274123,0.47055702917771886,0.6690295949474175,0.5787413251082508
27,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,2800,0.8347884933269728,0.789808446120849,0.8520538386676215,0.7498277050310131,0.5589188277664687,0.47224499638292744,0.6750363689263893,0.5795111558264782
28,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,2900,0.8352248564254466,0.7893351083499741,0.8535397172638197,0.7489456330036041,0.559256091832187,0.47103930552206413,0.6757484463461847,0.5783396494552344
29,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,3000,0.8373364100629768,0.7901042822276458,0.8559417858185001,0.7493713327745181,0.5653147998699124,0.4742705570291777,0.6809137269410168,0.580896686159844
30,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,3100,0.8383755459161222,0.7913911692922121,0.8585237739152638,0.7527824363470041,0.5669890750532998,0.4762478900409935,0.6829452303228146,0.5834047204088264
31,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,3200,0.8401727702030568,0.7905480363878411,0.8597407762251668,0.7499429787881092,0.5728671059129617,0.47571738606221364,0.687581321382102,0.5821529745042493
32,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,3300,0.8422584378940673,0.7913320020708527,0.8638387625966721,0.7512128562765312,0.5771792678960744,0.4779358572462021,0.6919966496259711,0.5841954785274266
33,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,3400,0.8437080508991669,0.7922195103912433,0.865173371561688,0.7524916943521595,0.5815516556052083,0.4806366047745358,0.6955613501793612,0.5865976044027194
34,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,3500,0.8451058920112271,0.7913172102655129,0.8699523338429714,0.7513845686973675,0.5825634478023632,0.47764649143959487,0.697827090667744,0.5840311357471399
35,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,3600,0.8467219146725243,0.7924561792766808,0.8708606908364259,0.7544019429265331,0.5879235374182435,0.479382686279238,0.701953706433497,0.5862404529503702
36,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,3700,0.8474800031063136,0.7930330596849345,0.8707381573576132,0.7536678955684297,0.5909348237193,0.48309621413069687,0.7040555667173732,0.5887850467289719
37,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,3800,0.8491736836071697,0.7935951482878485,0.875268778988147,0.7548673231601895,0.5932715818889197,0.4843019049915602,0.7071948540497078,0.5900464187085023
38,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,3900,0.8497838523465611,0.793654315509208,0.8756201275690999,0.756211766482894,0.5952710759928211,0.48290330359295874,0.7087286051297496,0.5894160583941607
39,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,4000,0.8516476404959747,0.7925597219140597,0.879023993780699,0.7531497548095059,0.5992580190554198,0.48145647455992285,0.712668046612567,0.587408061194469
40,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,4100,0.8531897033100729,0.7936986909252274,0.8805495528733814,0.755379984951091,0.6037026776357789,0.48415722208825657,0.7163069887094469,0.5900955180014695
41,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,4200,0.8536741403092262,0.7942755713334813,0.8808505416681275,0.756519125272413,0.605256501367124,0.4855075958524234,0.7174994823905702,0.5914458609952412
42,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,4300,0.854676296238772,0.794482656608239,0.8842023866012899,0.7572384748439498,0.6060153455149901,0.4856040511212925,0.7191435228198567,0.5917371885284438
43,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,4400,0.855597096336399,0.7938761925893055,0.8848415893576055,0.755792958170328,0.6088941352188001,0.4844948155292983,0.7213790839879844,0.5904722720192788
44,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,4500,0.8568913936623807,0.794112861474743,0.8848865886276008,0.7547465988937061,0.6137001481552861,0.48695442488545937,0.7247562215947482,0.5919737343534722
45,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,4600,0.8587625777965143,0.7952518304859109,0.8887539891771888,0.7574128015535141,0.6172173305549198,0.4890764408005787,0.7285057258826958,0.594361739538155
46,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,4700,0.8588587255978729,0.7937282745359071,0.8884674010947134,0.7541928721174004,0.6178316329603354,0.48579696165903063,0.7288370407735536,0.5909477574726467
47,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,4800,0.8607299097320065,0.7948376599363952,0.8909401179025752,0.7564821041619966,0.6225774201708002,0.4882565710151917,0.7329669940085793,0.5934697227270063
48,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,4900,0.8614916961581557,0.7955032911766882,0.8920802643353755,0.7570302038387144,0.624384191951434,0.4907644080057873,0.7346045107667453,0.5954881938145536
49,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,5000,0.8625899998890603,0.7952962059019303,0.8927097426061343,0.7555588496887045,0.6278893292058636,0.4916325054256089,0.7372395943824516,0.5956700850205977
50,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,5100,0.8631040208270929,0.795044745211153,0.8947585212645454,0.7565068237750764,0.6279616000770889,0.4892211237038823,0.7379872175076264,0.5941893158388004
51,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,5200,0.8639212771386414,0.7950891206271725,0.8944817109597692,0.7552291944815309,0.6312258344274341,0.4910537738123945,0.7401417998983109,0.5951427652921063
52,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,5300,0.8661548645240499,0.7969676799053325,0.8995000597198287,0.7595733649359306,0.6349839197311523,0.4945743911261153,0.7444431891998757,0.5990769949760486
53,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,5400,0.866498777813525,0.7966126765771763,0.8993055555555556,0.7615125421190565,0.6364172920104552,0.49047504219918014,0.7453605411467629,0.5966559108242887
54,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,5500,0.8673197321174334,0.795976628947563,0.899698161839517,0.7573780216520837,0.639079269100589,0.4925970581142995,0.7473185297866797,0.5969433973291255
55,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,5600,0.8675564036284701,0.7965239257451372,0.9018352684803704,0.7593459680416202,0.6380554317582299,0.4927417410176031,0.7473529017557969,0.5976601345422639
56,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,5700,0.868765647130173,0.796449966718438,0.9010885157370686,0.757837917775806,0.643138483034413,0.4942850253195081,0.7505693159773961,0.598324527861292
57,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,5800,0.869756709082639,0.7975445603135862,0.9020201510487629,0.7595757218621096,0.6459329567217933,0.4973233662888835,0.7527935313605482,0.6010900294366238
58,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,5900,0.870751469027465,0.7962132978330005,0.9037053211502284,0.7570183215130024,0.6480649474229412,0.49418857005063904,0.7548278934040419,0.5979983076070147
59,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,6000,0.8717203430257713,0.7975593521189261,0.9047634999330029,0.7600147547030616,0.6506546536418496,0.49684108994453824,0.7569521807672097,0.6008748906386703
60,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,6100,0.8724784314595606,0.795887878115524,0.9067869055800466,0.756433007985803,0.6516182652581877,0.493368700265252,0.7583123072610036,0.5972153302781751
61,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,6200,0.8727040089935174,0.7964795503291177,0.9065417433495064,0.7573789846517119,0.652654147745751,0.49500843983602605,0.7589273833785042,0.5987108816752705
62,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,6300,0.8736174131064245,0.7968641372679536,0.9075511055486024,0.7586054070025114,0.6550752219318003,0.4952978056426332,0.7609167098065003,0.5993055758176992
63,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,6400,0.8755736510648369,0.7983876932179572,0.9098243633586772,0.7610404879124109,0.6601462280627793,0.49949360983843744,0.765131684571301,0.6031330072210576
64,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,6500,0.8754294293627989,0.7967458028252348,0.9093035989845188,0.7572458437545976,0.6600860023367582,0.496455268869062,0.7649070403662555,0.599726179032305
65,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,6600,0.8758325105300332,0.7969085126839731,0.9106235258944291,0.7593483894853758,0.6603750858216596,0.4945743911261153,0.7655679445914526,0.5990070093457944
66,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,6700,0.8764278872999849,0.7985504030766956,0.9103996028791264,0.7611567821491486,0.6627238891364835,0.5001205690860864,0.767064465759536,0.6036264152041679
67,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,6800,0.8771379018330948,0.7982841505805783,0.9121517604409793,0.7605726872246696,0.6637356813336385,0.49959006510730647,0.7683641028501311,0.6030563236792316
68,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,6900,0.8786023068076342,0.7991124916796095,0.9137990733565269,0.7626284875183553,0.667553992363378,0.5009404388714733,0.7715041414352335,0.6046863629748217
69,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,7000,0.8789979919901485,0.7989349900155314,0.9139372592909576,0.7616117216117216,0.6688548680454343,0.5013744875813841,0.772421563649768,0.6046822742474918
70,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,7100,0.8788389783186707,0.7982693587752385,0.9139444856272135,0.760096752913582,0.6682767010756314,0.5001205690860864,0.772038462073668,0.6032928035371459
71,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,7200,0.879245757478265,0.798032689889801,0.9147821790331878,0.7599295205932016,0.668999409787885,0.4992042440318302,0.7728196137362942,0.6025730585632786
72,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,7300,0.8800778057592533,0.7994970786184454,0.9149606299212598,0.7625420506069913,0.671830018910878,0.5028695442488545,0.7747688931178418,0.606062367403877
73,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,7400,0.8807915182847232,0.7988906145995118,0.9156504231392513,0.7619432009980186,0.6737813324339625,0.5007475283337353,0.7763128677695126,0.6043303649380131
74,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,7500,0.8819304999315871,0.7995414540344649,0.9167251194884427,0.7639838294744579,0.6769130701870611,0.5012780323125151,0.7787755328289128,0.6053581828771112
75,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,7600,0.8811169416123986,0.798875822794172,0.915567972030257,0.760625091280853,0.6750219823899977,0.5023390402700747,0.7771060112320599,0.6050713061663132
76,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,7700,0.8819046139850675,0.7989054064048517,0.9165525114155251,0.7600524475524476,0.6769732959130822,0.5032071376898963,0.7787530916371648,0.6055189623654353
77,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,7800,0.8816161705809916,0.7979735226684417,0.9175780994171197,0.7595540233257537,0.6750340275352019,0.49939715456956835,0.7778371513633178,0.6025954376163873
78,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,7900,0.8832026093034092,0.799349160565047,0.9193529977661465,0.7628684557853057,0.6791414220498428,0.5017603086568604,0.7811984759265673,0.6053588572426032
79,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,8000,0.8827366622660557,0.7984616522446565,0.917020204483022,0.7586583236321304,0.6795389118415822,0.5028695442488545,0.7806173984032323,0.6048319266800081
80,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,8100,0.8833542269901671,0.7983433178019377,0.9180852446234813,0.759918020787586,0.680803652088026,0.5006993006993007,0.7818376733409413,0.6036572956943919
81,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,8200,0.8838349659969602,0.7992308261223282,0.9194408322496749,0.7642804428044281,0.6813215933318076,0.4994453822040029,0.782670660919739,0.6041125856788684
82,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,8300,0.8843674768967927,0.7999260409733008,0.9196834046970287,0.764046589993407,0.6830079136603991,0.5030142271521582,0.7838702765470669,0.6066422381201652
83,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,8400,0.8847409741251474,0.7988610309888322,0.9207139959432049,0.7626021046434617,0.683429493742547,0.4997829756450446,0.7845222128506836,0.6038340519752943
84,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,8500,0.8846596182932286,0.7996302048665039,0.919202212840297,0.7631598213632037,0.6844774213753146,0.502724861345551,0.7846619074577816,0.606152235855091
85,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,8600,0.8855619284290559,0.7998224983359219,0.9201155267276571,0.7618528214077952,0.6868864504161598,0.5052809259705812,0.7865763665705734,0.6075912662742482
86,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,8700,0.8850405115063033,0.7992160343169884,0.9208044337849225,0.7621348561388096,0.6844171956492936,0.5020496744634676,0.7852054529499962,0.6053381403733209
87,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,8800,0.8856543782380546,0.7986835293247541,0.9213165130195697,0.762160571050114,0.686151696558702,0.49949360983843744,0.7865323677434053,0.6034844423726838
88,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,8900,0.8856173983144551,0.7990829080689298,0.9213037851827888,0.7621316522504031,0.6860312451066598,0.5014227152158187,0.7864485884521648,0.6048811705500771
89,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,9000,0.8857653180088529,0.8,0.9211776492259962,0.7625564128694133,0.6866696378024837,0.5052326983361466,0.7868218926621903,0.6077800017404925
90,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,9100,0.8868155478390781,0.8005325049922343,0.9209418869864114,0.7642513485930894,0.6906204454294697,0.5056185194116228,0.7893226137294447,0.6085972194003425
91,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,9200,0.886619554244001,0.7986095702980549,0.9223274346276072,0.7602339181286549,0.6886932221967936,0.5015673981191222,0.7885692218575014,0.6043876216765945
92,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,9300,0.8859169356956108,0.7995710376451446,0.9209307579351632,0.763553664441347,0.6874284819503499,0.5019532191945985,0.7872296402560142,0.6057149508234883
93,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,12,9400,0.8863089228857653,0.7985799866873752,0.922072050251094,0.7609237536656891,0.6878139265968851,0.5005546177959971,0.78789927561228,0.6038690909090908
