,cols,n_estimators,min_samples_leaf,max_features,max_leaf_nodes,ac(train),ac(test),pr(train),pr(test),re(train),re(test),f1(train),f1(test)
0,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,8,100,0.75283358664581,0.7504770357222099,0.6861323977472071,0.6823212126848321,0.35829134826314396,0.3529100529100529,0.47075777971335814,0.465206226421076
1,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,8,200,0.7618418960346428,0.7575623104799941,0.7051452062060735,0.6954860494046561,0.38455511896439504,0.37647907647907647,0.4976913237450473,0.48851579078766694
2,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,8,300,0.7677475898334793,0.7609940093188373,0.7202569537002644,0.7048469839023528,0.3973193838439843,0.3833092833092833,0.5121297569387804,0.496572781655035
3,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,8,400,0.7725143019854521,0.7643665409363213,0.729942969855495,0.711341102800487,0.4103608707181255,0.39341029341029343,0.5253688043947904,0.5066278493557979
4,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,8,500,0.7767337112681525,0.7659048886916648,0.7393875172194553,0.7129375428963624,0.42050960634476775,0.3997113997113997,0.5361157424837304,0.5122357147260062
5,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,8,600,0.7794036617520348,0.7671474003402116,0.7456223528668058,0.7171743245568749,0.4265000120531302,0.4009139009139009,0.5426190165844982,0.5143156855485622
6,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,8,700,0.7840779240950089,0.7696915908586643,0.7571084841510618,0.7212239362603832,0.436154569341658,0.4092833092833093,0.5534677770894992,0.5222167669080644
7,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,8,800,0.7869364721892484,0.7715553583314844,0.7615991083959383,0.7251516172506739,0.4447725574331654,0.41409331409331407,0.5615821272580621,0.5271569407874596
8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,8,900,0.7897950202834881,0.7725316174839139,0.7696038970421285,0.7271277488668793,0.44940095942916375,0.41669071669071667,0.5674476649950918,0.52978228962818
9,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,8,1000,0.7928199780339253,0.7743658013460543,0.7753520982809019,0.729366920782234,0.45718728153701516,0.42337662337662335,0.5752045311516677,0.5357599366973035
