,cols,n_estimators,min_samples_leaf,max_features,max_leaf_nodes,ac(train),ac(test),pr(train),pr(test),re(train),re(test),f1(train),f1(test)
199,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,9,20000,0.8808321962006826,0.7965535093558169,0.916088379705401,0.7612514134941576,0.6737971133127084,0.4881798404641044,0.7764807069382885,0.5948748159057438
200,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,9,20100,0.8811206396047586,0.7975297685082464,0.9176289200892271,0.7618049839107984,0.67347209013976,0.49214406574812664,0.7768173897347246,0.5979793233082706
201,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,9,20200,0.880950531956201,0.7953849567339694,0.9167868143390786,0.7569371531423429,0.6736045069879982,0.48793811941020065,0.776603496013379,0.5933742908374732
202,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,9,20300,0.8811391295665583,0.7975149767029066,0.916406390528674,0.7637213510253317,0.6746156901927267,0.4897268552090887,0.7771383403594408,0.5967775192200064
203,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,9,20400,0.8809727199103606,0.7959026699208639,0.9185503240877834,0.7597887589588834,0.672135883762083,0.48687454677302394,0.7762569774150718,0.5934590453741897
204,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,9,20500,0.8810060018416002,0.7957547518674655,0.9170668546047563,0.7590207156308851,0.6735563554068207,0.48711626782692774,0.7766719413675357,0.5934040047114252
205,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,9,20600,0.8813388211539955,0.7956364174247467,0.9170934437226959,0.758019682968973,0.6747240312503762,0.4877930867778584,0.7774572086442699,0.5935992469702317
206,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,9,20700,0.8809320419944012,0.7963316322757192,0.9170670120841463,0.7594927209965481,0.6732915217103441,0.48929175731206187,0.7764959044842425,0.5951603892858193
207,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,9,20800,0.8811169416123986,0.7964795503291177,0.9171896249447002,0.7604934556942982,0.673845264893886,0.4887599709934735,0.776908023483366,0.5950734277053473
208,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,9,20900,0.8808358941930426,0.7959618371422232,0.9169085452845969,0.7586905923868158,0.6730868774903396,0.4885182499395697,0.7763030016938327,0.5943418421362192
209,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,9,21000,0.8814793448636735,0.7968937208786332,0.9171449595290655,0.7592841163310962,0.6751814712715629,0.49224075416968815,0.7777793185694674,0.5972723273207216
