,cols,n_estimators,min_samples_leaf,max_features,ac(train),ac(test),pr(train),pr(test),re(train),re(test),f1(train),f1(test)
170,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",180,1,auto,1.0,0.8082094519636122,1.0,0.7822019147084421,1.0,0.5198091382301908,1.0,0.6245656706045866
171,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",181,1,auto,1.0,0.8093632127801198,1.0,0.7837545126353791,1.0,0.5231829573934837,1.0,0.6274929186658188
172,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",182,1,auto,1.0,0.8086679979291472,1.0,0.7856672760511882,1.0,0.5178330441488336,1.0,0.6242337971704964
173,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",183,1,auto,1.0,0.8094519636121589,1.0,0.7838071871842979,1.0,0.523520339309813,1.0,0.6277524128763798
174,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",184,1,auto,1.0,0.8090377930626433,1.0,0.7859331679556398,1.0,0.5191825718141507,1.0,0.6252974981134265
175,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",185,1,auto,1.0,0.8082538273796317,1.0,0.7804596872973557,1.0,0.5220744168112589,1.0,0.6256389522626851
176,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",186,1,auto,1.0,0.8084461208490497,1.0,0.7850979818660427,1.0,0.5174956622325043,1.0,0.6238089704857077
177,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",187,1,auto,1.0,0.808682789734487,1.0,0.7830749166787422,1.0,0.5209176788124157,1.0,0.6256439942112881
178,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",188,1,auto,1.0,0.8078988240514755,1.0,0.7830209320983152,1.0,0.5174474648158859,1.0,0.6231173278388811
179,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",189,1,auto,1.0,0.8096442570815768,1.0,0.7828271950606648,1.0,0.5255446308077887,1.0,0.6288894656400497
180,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",190,1,auto,1.0,0.8080171584941942,1.0,0.7831474597273854,1.0,0.5178330441488336,1.0,0.6234369106681753
181,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",191,1,auto,1.0,0.8105465572073072,1.0,0.7851601781353253,1.0,0.5268459610564874,1.0,0.6305739832708394
182,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",192,1,auto,1.0,0.8091413357000222,1.0,0.7866695900021925,1.0,0.518796992481203,1.0,0.6252505010020041
183,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",193,1,auto,1.0,0.8088307077878855,1.0,0.7824956672443674,1.0,0.5222672064777328,1.0,0.6264308012486993
184,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",194,1,auto,1.0,0.8075290289179794,1.0,0.781472856934944,1.0,0.5175920570657413,1.0,0.622731226442447
185,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",195,1,auto,1.0,0.8085348716810887,1.0,0.7823852945433493,1.0,0.5210622710622711,1.0,0.6255279754672222
186,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",196,1,auto,1.0,0.8087271651505066,1.0,0.78423387390008,1.0,0.5197609408135724,1.0,0.625177541378011
187,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",197,1,auto,1.0,0.8091709193107018,1.0,0.7820429875637984,1.0,0.5243396953923269,1.0,0.6277734498975734
188,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",198,1,auto,1.0,0.8081946601582723,1.0,0.7839573753740603,1.0,0.5176884518989782,1.0,0.6235884931347789
189,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",199,1,auto,1.0,0.808682789734487,1.0,0.7823793003758311,1.0,0.5217370348949296,1.0,0.6260120286837844
190,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",200,1,auto,1.0,0.8076177797500185,1.0,0.7823486506199854,1.0,0.5169654906497012,1.0,0.622554994486041
