,cols,n_estimators,min_samples_leaf,max_features,max_leaf_nodes,ac(train),ac(test),pr(train),pr(test),re(train),re(test),f1(train),f1(test)
26,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,2700,0.8318337974313745,0.7869980031062791,0.8464029309451558,0.7499417747069327,0.5516721540817926,0.4635539133355727,0.6679711742758887,0.5729537366548043
27,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,2800,0.8332094505892751,0.7875452999038532,0.849534127042816,0.7507356357441536,0.5542048072168554,0.46523345649983205,0.6708026480012262,0.5744674547447635
28,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,2900,0.834773701357533,0.7869388358849198,0.8519022989563585,0.7502138579982891,0.5581846907148112,0.4629300830174193,0.6744531716771346,0.5725562347913823
29,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,3000,0.8364304019347896,0.7875452999038532,0.8559729098036328,0.7510466739029307,0.560934428404308,0.4648495609194299,0.6777361679805324,0.574265643062513
30,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,3100,0.8382313242140842,0.7880038458693883,0.8581538236477343,0.7514491073498725,0.5659756141683853,0.4665770910312395,0.6820926869326976,0.5757001598673692
31,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,3200,0.8395810914254651,0.7889653132164781,0.8588726513569938,0.753627662858907,0.5705826308235947,0.4685445558808004,0.6856567296126143,0.5778369581299008
32,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,3300,0.8411083622701235,0.7898971969528881,0.8615777278980523,0.7532249446607129,0.5740318631884896,0.47353519842602815,0.6890077518257686,0.5814967589864467
33,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,3400,0.8428020427709796,0.7894978182087123,0.8639966850430584,0.7524064171122995,0.5783735542771687,0.47262344642257303,0.6929050808030458,0.58056529812255
34,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,3500,0.8434159095027309,0.7893055247392944,0.8659535320008659,0.7521988527724666,0.5789524464223259,0.47195162915686933,0.6939495348854018,0.5799964616382616
35,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,3600,0.8441037360816812,0.7895569854300717,0.8679763108478983,0.7538390663390664,0.5797604833749412,0.4711358510485148,0.695179355174583,0.5798659303664767
36,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,3700,0.8459120543456957,0.7898380297315287,0.8696610685928342,0.7521868106792424,0.5851755369827659,0.4745429243245837,0.699603489294211,0.5819455069734597
37,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,3800,0.8468513444051224,0.7913615856815325,0.871351622197169,0.7572978755922359,0.5872378402498885,0.4755506502231393,0.7016239427081082,0.5842299189388357
38,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,3900,0.8488852402030937,0.7901782412543451,0.8743568287428561,0.7552554856529078,0.5922790260139658,0.47238351168482173,0.7061919415604958,0.5812298881114752
39,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,4000,0.8502165174526749,0.7904592855558021,0.8757286369837529,0.7541707930220157,0.5961021262226082,0.47507078074763665,0.7093528896798176,0.5829358770535242
40,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,4100,0.850778612291387,0.7913320020708527,0.8761820592134335,0.7557362103023857,0.5978267424050556,0.47732616728249916,0.7107217618214664,0.5851004382224052
41,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,4200,0.8522023393499669,0.79158346276163,0.8788948092734394,0.755895958140593,0.6007694441429381,0.47833389318105474,0.7136931838532898,0.5859048962558044
42,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,4300,0.852908655890717,0.7914059610975519,0.8811244412247999,0.7571177772689107,0.6014327580592641,0.4759825327510917,0.7148959961007497,0.5845020624631703
43,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,4400,0.854313892987497,0.7921307595592042,0.8817296728357161,0.7578267477203647,0.6061844977507628,0.4785738279188061,0.7184431326024499,0.586664313656284
44,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,4500,0.8556858481530377,0.7920124251164855,0.8840876474500332,0.7577578338910861,0.6092236815128381,0.47809395844330344,0.7213594659241012,0.5862829905552123
45,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,4600,0.8566917020749435,0.7928407662155166,0.8853079741755365,0.7591384802062794,0.6119010576841902,0.48034934497816595,0.7236409535966684,0.5883908890521676
46,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,4700,0.8577530258822486,0.7937578581465868,0.8876157589075498,0.7610934423746781,0.6138065776619993,0.48231680982772684,0.7257443531827515,0.5904538111323249
47,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,4800,0.8584149665146792,0.7938022335626063,0.8880734583144934,0.7602414183327046,0.6158688809291218,0.4835644704640338,0.7273374685761896,0.5911304041766879
48,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,4900,0.8599015594433782,0.7931366023223134,0.8909163512621966,0.7574755822689707,0.6188718839321249,0.48380440520178514,0.7303846564423727,0.5904711704588714
49,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,5000,0.8609259033270837,0.7933141039863916,0.8916143753565317,0.7587818483340871,0.6220557907304896,0.48303661404098086,0.7328332125655344,0.5902946781996775
50,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,5100,0.8623644223551035,0.7936838991198876,0.8929185582611088,0.7582252866671663,0.6262286382768311,0.4854839483660444,0.7361645719470613,0.5919489789947926
51,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,5200,0.8625234360265812,0.7933732712077509,0.8934574294217833,0.7576894223555889,0.6263371805540481,0.48466817025768993,0.7364226766115539,0.5911791389856302
52,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,5300,0.8639397671004412,0.793654315509208,0.8968270355840045,0.7591213420597307,0.6285803876165322,0.48423628772973754,0.7391177951259634,0.5912926286183054
53,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,5400,0.8638066393754831,0.792056800532505,0.8952523069534493,0.7559833899584749,0.6294849065933403,0.48049330582081673,0.7392064807143515,0.587548409811055
54,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,5500,0.8649826009459465,0.7946305746616374,0.8961855001195232,0.7604673807205453,0.6329944402233559,0.487211478477854,0.7419407278612978,0.593916349809886
55,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,5600,0.8664580998975656,0.7944530729975594,0.8990264113625126,0.7609561752988048,0.635900961202166,0.48577187005134603,0.7449105011090233,0.592993966375725
56,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,5700,0.8674343698805919,0.7959470453368833,0.9004168438962143,0.7625615029074102,0.6382527105418672,0.49085848649167424,0.7470005363746719,0.5972615537325198
57,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,5800,0.8675748935902698,0.7950003697951334,0.8998692766073035,0.7600596125186289,0.6392537115428681,0.4894668650127165,0.7474968269637569,0.5954639656732537
58,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,5900,0.868909868832211,0.7954884993713482,0.9015497580617873,0.7622858852569377,0.6426547028956667,0.4890349824847641,0.7503995831661068,0.5958255378858747
59,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,6000,0.8694127957931639,0.7939501516160047,0.9033280238587453,0.7594442358242584,0.6429200284621971,0.4852440136282931,0.7511960036919347,0.5921414768401944
60,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,6100,0.869756709082639,0.7944086975815399,0.902853088734607,0.7591486183719194,0.6445964036325482,0.48778732184845724,0.7521742801654985,0.5939408104239097
61,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,6200,0.8705147975164284,0.7961245470009615,0.9039635688986338,0.7632050134288272,0.6463813210801163,0.49090647343922456,0.7537744274191847,0.5974943784131064
62,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,6300,0.8717314370028512,0.7948672435470749,0.9047786897628279,0.7583574234674969,0.6500958790115416,0.4909544603867748,0.7565792243883952,0.596038450334984
63,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,6400,0.8721751960860449,0.7947637009096961,0.9060584174546921,0.7593475346342917,0.650578289132506,0.4892269302749652,0.7573532508739662,0.5950678534948198
64,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,6500,0.872023578399287,0.7940832778640633,0.9054893402719489,0.7580958065960305,0.6505300481204096,0.4875473871107059,0.7571217023307389,0.5934406121316551
65,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,6600,0.874009400296579,0.7948376599363952,0.908467546368304,0.7595530726256984,0.6551129442695708,0.48932290417006574,0.7612641020250859,0.59520196124212
66,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,6700,0.8741721119604167,0.7950743288218327,0.9088218078434652,0.7610824549600059,0.6553903300891253,0.48855511300926147,0.7615757609731486,0.5951017068038343
67,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,6800,0.8751077040274835,0.795518082982028,0.9090288644005726,0.7603354857863875,0.6585983573935381,0.49157829070492826,0.7638103097397738,0.5971088831895547
68,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,6900,0.875285207660761,0.7958435026995044,0.9091831641989686,0.7612682854384792,0.6591048880205507,0.4919621862853304,0.7642053598271655,0.5976797061738471
69,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,7000,0.8756697988661956,0.796449966718438,0.909748312664162,0.7621869906652837,0.6599973467443347,0.49368971639714,0.7650047878326146,0.5992369746920232
70,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,7100,0.8765314310860634,0.7962132978330005,0.9104499875694042,0.7612459307487422,0.6624938191203251,0.49373770334469025,0.7669282104263815,0.5989812254402561
71,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,7200,0.8769456062303775,0.7955624583980475,0.9109966716894902,0.7602729565346388,0.6635068803743502,0.4918662123902299,0.7678008206101544,0.5973019434165672
72,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,7300,0.8778775003050844,0.7974262258708675,0.9127686681999437,0.7647102415888543,0.6653038580749424,0.4951773117711982,0.7696332156758794,0.6011126321614773
73,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,7400,0.8780587019307218,0.796361215886399,0.9113431950713273,0.7609594095940959,0.6672214383057756,0.4947934161907961,0.7704058542155505,0.5996684986478235
74,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,7500,0.878972106043629,0.796346424081059,0.9141074935229955,0.7614821388950521,0.6680656560174633,0.4940736119775421,0.7719557401265364,0.59930151338766
75,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,7600,0.8783619373042375,0.795976628947563,0.9127120322090951,0.7611564121571535,0.6671008357755346,0.49272997744613467,0.7708140272155294,0.5982114247429288
76,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,7700,0.8797375904621381,0.7958582945048444,0.9142500164397974,0.7597814853093164,0.6706947911767189,0.49388166418734103,0.7737590872726007,0.5986331249091174
77,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,7800,0.8797523824315779,0.7968789290732934,0.9137931034482759,0.7613444142090167,0.671153080791635,0.49676088104035704,0.7739001647927576,0.6012312696015798
78,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,7900,0.8804919809035675,0.7964647585237778,0.9158995265649658,0.7619717267411739,0.6719490574912261,0.49402562502999187,0.7751845230227687,0.5994177583697234
79,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,8000,0.8811243375971185,0.7974558094815473,0.9162990537726102,0.763417870834562,0.6738666377220595,0.4969048418830078,0.7766025462834268,0.6019823852570997
80,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,8100,0.8808395921854025,0.7973374750388285,0.9159200551343901,0.7640183459091582,0.6731792032996853,0.4956091942991506,0.7760098429712428,0.6012166370754141
81,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,8200,0.8809838138874405,0.7960505879742623,0.9175486823262169,0.76217743734662,0.6722626240698529,0.4918182254426796,0.7759835175543615,0.5978533512220732
82,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,8300,0.8819748758399065,0.7969085126839731,0.9175139577909851,0.7630040695523492,0.6758445192180131,0.49484140313834635,0.7783518757726016,0.6003376608255224
83,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,8400,0.8816494525122311,0.7971599733747504,0.9173401970588717,0.7636915334517466,0.6748314579639881,0.4951773117711982,0.777617188042859,0.6007976478122907
84,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,8500,0.882004459778786,0.7974558094815473,0.9170059351547555,0.7640798226164079,0.6763992908571221,0.4960890637746533,0.7785366259942531,0.6015886409264163
85,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,8600,0.8829733337770924,0.796449966718438,0.9186823237354849,0.7602971462194763,0.6783892326061001,0.496041076827103,0.7804587015942169,0.6003775228691738
86,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,8700,0.8829696357847324,0.797012055321352,0.9186536451528613,0.762080141426046,0.6784012928591242,0.4964729593550554,0.7804563333772694,0.6012494551794276
87,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,8800,0.8828845819604537,0.7974262258708675,0.917599700125491,0.7630726174694359,0.6790284260163778,0.49719276356830944,0.7804901716155146,0.6020861783420983
88,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,8900,0.8843933628433124,0.7977368537830042,0.9190259097619936,0.7650366205518976,0.683165092803647,0.4962330246173041,0.7837347980685418,0.6019909186168356
89,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,9000,0.8835539185776042,0.7972930996228089,0.9187947882736156,0.7633813215208564,0.6803671141020539,0.4961850376697538,0.7818067171573688,0.6014425314099581
90,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,9100,0.8838941338747194,0.7962132978330005,0.9187936920825882,0.760590405904059,0.6815851996574888,0.4945534814530448,0.7826098998109772,0.5993777079880195
91,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,9200,0.8837647041421213,0.7990089490422306,0.9187883323301176,0.7671505415960505,0.6811269100425726,0.49959211094582273,0.7823057637167039,0.6051147922115664
92,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,9300,0.8844451347363517,0.7975149767029066,0.9188404857249396,0.7631385249521566,0.6835148401413461,0.49752867220116126,0.783897425967164,0.6023529411764705
93,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,11,9400,0.884496906629391,0.7974410176762073,0.9203578690524603,0.7637115228463867,0.6823570558510318,0.4964729593550554,0.7836860767909579,0.6017565288198685
