,cols,n_estimators,min_samples_leaf,max_features,max_leaf_nodes,ac(train),ac(test),pr(train),pr(test),re(train),re(test),f1(train),f1(test)
0,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,13,100,0.7528927545235692,0.753834775534354,0.69032933783312,0.6842992229192023,0.3565889608906308,0.3551678895961903,0.47026367110082284,0.46762635956493914
1,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,13,200,0.7621969033011978,0.7609052584867984,0.7070414499813487,0.6939636235831649,0.3873907450376907,0.38378929977161186,0.5005359223300971,0.4942428035043805
2,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,13,300,0.7685241682290684,0.767384069225649,0.7199589620826743,0.7085517834121187,0.4049677194416726,0.4006025560036931,0.5183629186768542,0.5118271558949525
3,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,13,400,0.7739713109752715,0.7701501368241994,0.7326820416517207,0.714322163633271,0.4174711759260372,0.4081345060498566,0.5318832809986979,0.5194668645823669
4,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,13,500,0.7784236937766487,0.7726055765106131,0.7410408937343255,0.7169889963321107,0.4298423843129711,0.41795033772292145,0.5440863160457755,0.5280736761320031
5,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,13,600,0.7823990355635925,0.7752976850824643,0.7498049521619513,0.7229025318550389,0.4390636834701901,0.4245590164731036,0.553824222985525,0.5349456604928824
6,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,13,700,0.7863484914040167,0.7772502033873234,0.7605974804054332,0.729693741677763,0.44567608834172906,0.4260654064823364,0.5620285790092104,0.5379966252492714
7,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,13,800,0.7896249126349305,0.7780193772649951,0.7662777034966168,0.7291872326423166,0.4547531168472054,0.4307303561883473,0.5707753944122107,0.5415610203146479
8,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,13,900,0.7928606559498849,0.7806375268101472,0.7736715900618615,0.7350175782846865,0.46160597280498217,0.4368531026774868,0.5782205355260384,0.5480036574215178
9,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,13,1000,0.7957857679066035,0.78037127431403,0.7782489249880554,0.7320055056270748,0.46999771571468074,0.4393313572088051,0.586062409582562,0.5491041603401154
10,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,13,1100,0.7986960878938824,0.7821758745654908,0.7843897805307632,0.735912938331318,0.47652596270603653,0.4436075611059818,0.5928740239925807,0.5535411108416202
11,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,13,1200,0.8016581797742006,0.7834035944086976,0.7916057961858886,0.7400906002265005,0.4820803827981293,0.44457942562806746,0.5992333614782823,0.5554779757748702
12,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,13,1300,0.8036957735645318,0.7841431846756897,0.7951509445065615,0.7413320432188357,0.4873462615867367,0.44676612080276007,0.6043113986702049,0.5575331251326522
13,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,13,1400,0.8065506236664115,0.7851934028548184,0.8006936461235703,0.7427266169752345,0.49405484689277085,0.4503134263083726,0.6110631970260224,0.5606848983543079
14,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,13,1500,0.8091946882037742,0.7864359145033651,0.8046850879901204,0.7444860259574807,0.5013645599143994,0.45434666407502794,0.61780283109014,0.5643068380710966
15,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,13,1600,0.8115909872530204,0.787574883514533,0.809920375427934,0.7467460317460317,0.506281784627962,0.4572136644151805,0.623077435248685,0.5671659784803641
16,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,13,1700,0.8133623255934354,0.7881369721174469,0.8128718743423444,0.7471554993678887,0.5108142876035443,0.45949754604208176,0.6273791769413642,0.569038664058974
17,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,13,1800,0.8158214905128006,0.7885511426669625,0.8179133483214571,0.7475965327029157,0.5161162340550873,0.46100393605131446,0.6328770556452386,0.5703207189876461
18,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,10,13,1900,0.8183509172870049,0.7888913541897788,0.8216471477143936,0.7471976169945912,0.5229570674585522,0.4631906312260071,0.6391266337048274,0.5718742500599953
